id,N,D,C,E,I,K,F,P,S,V,APAAC3,APAAC4,APAAC5,APAAC6,APAAC10,APAAC19,_PolarizabilityC3,_SolventAccessibilityC2,_SolventAccessibilityC3,_SecondaryStrC2,_SecondaryStrC3,_ChargeC2,_ChargeC3,_PolarityC2,_PolarityC3,_NormalizedVDWVC1,_NormalizedVDWVC2,_NormalizedVDWVC3,_HydrophobicityC1,_HydrophobicityC2,_PolarizabilityT23,_SolventAccessibilityT12,_SolventAccessibilityT13,_SecondaryStrT12,_SecondaryStrT13,_ChargeT13,_ChargeT23,_PolarityT13,_NormalizedVDWVT23,_HydrophobicityT13,_PolarizabilityD1001,_PolarizabilityD2001,_SolventAccessibilityD1001,_SolventAccessibilityD2001,_SolventAccessibilityD2100,_SecondaryStrD2001,_SecondaryStrD3001,_ChargeD1001,_ChargeD1100,_ChargeD2001,_ChargeD3001,_ChargeD3075,_ChargeD3100,_PolarityD2001,_PolarityD3001,_NormalizedVDWVD1001,_NormalizedVDWVD2001,_HydrophobicityD1001,_HydrophobicityD1100,_HydrophobicityD2001,AP,RP,DI,DK,CL,CS,EI,IA,ID,IE,IK,LC,LP,KD,KE,KI,KF,FD,FE,PA,PR,PG,PP,PS,SC,SP,YI,VD,PAAC2,PAAC3,PAAC4,PAAC5,PAAC10,PAAC12,PAAC14,PAAC15,PAAC16,PAAC21,PAAC22,PAAC25,label
Negative_76,1.487,2.602,2.23,5.204,6.32,8.178,3.346,7.435,10.037,4.089,1.166,2.041,1.749,4.082,4.957,3.207,0.249,0.257,0.323,0.283,0.342,0.796,0.078,0.454,0.283,0.502,0.249,0.249,0.257,0.52,0.198,0.187,0.272,0.183,0.28,0.019,0.116,0.157,0.146,0.104,1.487,0.743,1.115,2.23,99.257,2.974,0.743,2.23,97.398,0.372,10.037,78.067,97.77,0.743,2.23,0.743,1.115,2.23,99.257,0.743,1.12,0.37,0.0,0.0,0.0,0.37,0.75,0.0,0.37,0.0,0.75,0.37,0.37,0.0,0.37,0.0,0.0,0.37,0.0,1.12,0.75,0.0,0.37,0.37,0.0,0.75,0.75,0.0,2.362,0.787,1.378,1.181,3.346,4.33,1.771,3.936,5.314,4.352,4.635,4.41,0
Positive_41,4.348,6.905,0.512,5.627,5.371,5.882,3.325,6.138,6.394,7.673,4.408,6.999,0.519,5.704,5.445,5.962,0.309,0.325,0.297,0.274,0.294,0.749,0.125,0.271,0.366,0.345,0.345,0.309,0.325,0.371,0.244,0.267,0.195,0.228,0.238,0.028,0.213,0.308,0.205,0.221,0.512,1.023,0.767,2.046,100.0,1.279,0.512,2.046,85.166,0.256,3.581,65.473,84.399,0.512,2.046,0.512,1.279,2.046,100.0,0.512,0.0,0.26,0.77,0.51,0.0,0.0,0.51,0.51,0.77,0.26,0.51,0.0,0.0,0.51,0.26,0.77,0.0,0.0,0.51,0.51,0.51,0.51,0.0,0.51,0.0,0.77,0.26,0.26,3.312,2.165,3.439,0.255,2.675,2.929,1.656,3.057,3.184,5.329,5.247,5.242,1
Negative_116,1.272,1.527,2.29,4.58,0.763,2.545,1.527,12.977,9.16,4.326,0.734,0.882,1.322,2.644,0.441,0.734,0.214,0.244,0.318,0.181,0.321,0.809,0.061,0.481,0.257,0.519,0.267,0.214,0.244,0.506,0.138,0.186,0.273,0.171,0.253,0.005,0.099,0.105,0.094,0.094,0.509,0.763,0.509,2.29,100.0,6.361,0.763,4.58,95.674,0.254,6.107,86.768,100.0,0.509,2.29,0.509,2.29,2.29,100.0,0.509,1.53,0.77,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.51,0.77,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.28,2.04,1.53,2.04,0.0,1.53,0.0,0.0,5.329,0.65,0.78,1.17,0.39,1.3,0.78,6.628,4.679,4.53,4.482,5.023,0
Negative_186,1.534,2.301,0.92,4.294,1.38,2.914,1.687,19.632,8.589,3.067,1.148,1.722,0.688,3.213,1.033,0.459,0.167,0.221,0.374,0.144,0.426,0.833,0.066,0.578,0.241,0.61,0.222,0.167,0.221,0.604,0.141,0.183,0.306,0.124,0.347,0.017,0.112,0.098,0.083,0.086,0.307,0.46,0.307,0.46,100.0,2.607,0.307,2.301,98.16,0.153,1.074,65.184,98.926,0.307,0.46,0.307,0.46,0.46,100.0,0.307,3.53,0.92,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.31,0.15,1.69,0.31,0.15,0.15,0.15,0.15,0.0,3.07,1.54,1.38,4.3,1.84,0.15,0.92,0.0,0.0,3.979,0.847,1.27,0.508,0.762,1.608,0.931,10.837,4.741,4.248,4.416,4.686,0
Positive_85,4.077,4.285,1.382,7.464,7.049,8.708,2.419,5.46,4.354,6.496,3.737,3.928,1.267,6.841,6.461,2.47,0.249,0.357,0.227,0.288,0.256,0.749,0.117,0.301,0.376,0.358,0.393,0.249,0.357,0.347,0.23,0.305,0.19,0.253,0.212,0.038,0.17,0.258,0.202,0.227,0.138,0.484,0.138,0.276,100.0,0.484,0.138,0.276,99.724,0.069,0.829,75.812,100.0,0.138,0.276,0.138,0.484,0.276,100.0,0.138,0.14,0.14,0.48,0.48,0.0,0.07,0.55,0.28,0.07,0.48,0.62,0.07,0.35,0.35,1.04,0.97,0.07,0.0,0.0,0.41,0.28,0.62,0.28,0.28,0.07,0.62,0.07,0.41,2.311,2.035,2.139,0.69,3.519,4.347,1.208,2.726,2.173,4.954,5.236,5.077,1
Negative_16,1.505,5.351,2.007,10.87,1.171,1.672,1.505,5.351,5.518,4.515,0.85,3.021,1.133,6.138,0.661,0.566,0.199,0.365,0.199,0.156,0.256,0.707,0.162,0.363,0.39,0.436,0.365,0.199,0.365,0.398,0.161,0.343,0.147,0.188,0.25,0.025,0.229,0.228,0.139,0.206,0.836,0.334,0.669,0.334,98.997,0.669,0.502,3.512,96.656,0.167,0.334,68.06,94.314,0.502,0.334,0.502,0.334,0.334,98.997,0.502,0.34,0.67,0.0,0.17,0.17,0.0,0.17,0.17,0.0,0.17,0.0,0.34,0.5,0.0,0.0,0.17,0.0,0.0,0.0,0.67,0.67,0.67,0.34,0.34,0.34,0.17,0.0,0.34,5.506,0.729,2.591,0.972,0.567,0.81,0.729,2.591,2.672,5.304,5.161,5.142,0
Negative_180,1.269,4.372,0.564,6.488,3.949,1.834,1.551,10.719,18.759,5.501,1.056,3.639,0.469,5.4,3.287,0.235,0.126,0.192,0.464,0.25,0.409,0.828,0.109,0.592,0.219,0.642,0.233,0.126,0.192,0.622,0.1,0.144,0.312,0.153,0.273,0.01,0.194,0.075,0.052,0.068,0.282,0.423,0.282,2.398,99.859,0.423,0.282,4.231,99.859,0.141,2.398,66.714,97.461,0.282,2.398,0.282,0.564,2.398,99.859,0.282,0.71,0.14,0.28,0.0,0.14,0.14,0.14,0.28,0.0,0.42,0.0,0.14,0.56,0.0,0.0,0.14,0.0,0.14,0.0,0.56,0.28,0.56,0.42,2.4,0.0,0.99,0.0,0.0,2.699,0.759,2.615,0.337,2.362,1.097,0.928,6.41,11.218,4.117,4.049,4.108,0
Negative_109,3.128,5.55,2.422,5.55,2.825,5.752,3.835,8.577,8.375,5.853,2.674,4.744,2.07,4.744,2.415,2.587,0.241,0.308,0.284,0.226,0.333,0.776,0.111,0.35,0.338,0.43,0.329,0.241,0.308,0.411,0.223,0.247,0.245,0.197,0.284,0.029,0.159,0.207,0.177,0.167,0.202,0.404,0.202,0.807,100.0,0.505,0.303,0.807,99.596,0.101,0.908,71.039,98.083,0.202,0.807,0.202,0.505,0.807,100.0,0.202,0.61,0.2,0.51,0.3,0.2,0.2,0.2,0.1,0.3,0.0,0.3,0.1,0.91,0.3,0.51,0.1,0.51,0.3,0.3,1.01,0.4,1.01,0.81,0.2,0.0,0.51,0.2,0.2,2.881,1.624,2.881,1.257,1.466,2.986,1.991,4.452,4.347,4.744,4.69,4.962,0
Positive_2,3.704,2.778,0.926,5.556,0.0,8.333,3.704,10.185,11.111,2.778,2.395,1.796,0.599,3.593,0.0,1.796,0.259,0.333,0.352,0.157,0.333,0.778,0.083,0.407,0.361,0.444,0.296,0.259,0.333,0.463,0.15,0.262,0.187,0.084,0.402,0.019,0.15,0.178,0.103,0.159,1.852,3.704,1.852,7.407,99.074,4.63,3.704,7.407,99.074,0.926,19.444,72.222,96.296,1.852,7.407,1.852,5.556,7.407,99.074,1.852,1.87,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.93,0.0,1.87,0.93,0.0,0.93,0.93,0.0,1.87,0.0,0.0,3.039,2.026,1.52,0.507,0.0,4.559,2.026,5.572,6.078,5.077,4.653,3.66,1
Negative_51,0.0,3.333,3.333,6.667,1.905,1.429,1.429,12.381,11.905,7.143,0.0,2.388,2.388,4.777,1.365,2.73,0.152,0.176,0.381,0.276,0.352,0.848,0.1,0.49,0.186,0.557,0.29,0.152,0.176,0.538,0.134,0.158,0.321,0.211,0.225,0.019,0.163,0.115,0.077,0.081,0.952,1.429,0.952,2.381,98.571,3.333,1.905,8.095,98.571,0.476,3.81,72.857,90.476,0.952,2.381,0.952,1.429,2.381,98.571,0.952,0.48,0.0,0.48,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.48,0.48,0.0,0.48,0.0,0.0,0.0,0.0,0.96,0.48,0.96,2.39,1.91,0.96,0.48,0.0,0.48,2.144,0.0,1.876,1.876,1.072,0.804,0.804,6.968,6.7,4.322,4.494,4.581,0
Negative_189,2.059,3.89,0.915,5.721,0.915,1.144,2.746,7.78,5.034,5.492,1.806,3.412,0.803,5.018,0.803,1.606,0.249,0.295,0.213,0.178,0.275,0.767,0.096,0.378,0.32,0.426,0.325,0.249,0.295,0.421,0.177,0.294,0.211,0.197,0.291,0.016,0.154,0.211,0.135,0.17,0.458,3.204,0.458,0.686,99.314,2.517,0.458,0.686,99.314,0.229,8.009,72.082,95.652,0.458,0.686,0.458,3.204,0.686,99.314,0.458,0.69,0.92,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.46,0.0,1.15,1.83,0.46,1.38,0.0,0.0,0.0,0.0,0.23,5.768,0.944,1.783,0.419,0.419,0.524,1.259,3.566,2.307,5.532,5.777,5.527,0
Negative_142,2.826,2.948,1.966,6.02,4.177,2.58,2.211,9.459,7.74,7.617,2.552,2.662,1.775,5.436,3.772,1.553,0.172,0.259,0.283,0.251,0.321,0.819,0.09,0.423,0.283,0.472,0.356,0.172,0.259,0.463,0.173,0.246,0.276,0.223,0.277,0.014,0.144,0.175,0.135,0.143,0.246,0.369,0.246,0.491,100.0,0.369,0.983,0.614,98.894,0.123,4.177,77.396,99.877,0.246,0.491,0.246,0.369,0.491,100.0,0.246,1.11,0.98,0.0,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.12,0.12,0.98,0.12,0.49,0.0,0.0,0.0,0.0,1.48,0.98,0.98,1.35,0.49,0.0,0.49,0.12,0.12,3.431,1.489,1.554,1.036,2.201,1.36,1.165,4.985,4.079,4.769,4.498,4.709,0
Negative_100,2.381,4.762,1.905,7.619,1.905,5.238,1.429,6.19,8.571,7.619,2.254,4.507,1.803,7.212,1.803,4.057,0.252,0.319,0.29,0.219,0.3,0.743,0.124,0.367,0.352,0.433,0.314,0.252,0.319,0.443,0.163,0.23,0.244,0.187,0.258,0.053,0.177,0.201,0.124,0.144,0.952,1.429,1.905,0.952,97.619,1.905,0.952,7.143,91.429,0.476,0.952,73.81,97.619,2.857,0.952,0.952,1.429,0.952,97.619,2.857,0.96,0.96,0.48,0.0,0.96,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.48,0.96,0.0,0.0,0.0,0.0,0.0,0.96,0.0,1.44,0.48,0.0,0.0,0.0,0.48,1.91,3.955,1.163,2.327,0.931,0.931,2.559,0.698,3.024,4.187,4.316,5.152,5.684,0
Negative_179,4.138,2.069,3.448,4.828,3.448,0.69,0.69,6.207,15.172,6.207,3.336,1.668,2.78,3.892,2.78,1.112,0.179,0.241,0.366,0.262,0.352,0.855,0.069,0.455,0.283,0.51,0.31,0.179,0.241,0.51,0.181,0.188,0.326,0.167,0.257,0.007,0.104,0.132,0.139,0.118,2.069,1.379,1.379,2.759,100.0,2.069,5.517,2.759,88.966,0.69,18.621,79.31,87.586,2.069,2.759,2.069,1.379,2.759,100.0,2.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,0.69,0.69,0.0,1.39,0.0,0.0,3.731,2.238,1.119,1.865,1.865,0.373,0.373,3.357,8.207,4.736,4.53,4.69,0
Negative_110,1.068,3.846,2.35,4.274,1.923,3.205,1.923,10.043,13.034,4.915,0.762,2.745,1.677,3.051,1.373,0.458,0.19,0.259,0.34,0.179,0.357,0.803,0.081,0.483,0.284,0.545,0.265,0.19,0.259,0.515,0.158,0.227,0.259,0.161,0.268,0.017,0.137,0.191,0.111,0.165,1.282,0.427,1.282,0.427,99.145,2.35,0.641,1.923,98.718,0.214,0.427,82.051,99.145,0.641,0.427,0.641,0.427,0.427,99.145,0.641,1.71,0.64,0.43,0.0,0.0,0.43,0.0,0.21,0.0,0.21,0.21,0.0,0.0,0.21,0.21,0.0,0.0,0.0,0.21,1.07,0.64,1.5,0.86,1.5,0.43,3.0,0.0,0.0,4.497,0.576,2.075,1.268,1.038,1.73,1.038,5.42,7.034,4.595,4.463,4.827,0
Positive_148,3.288,6.301,1.644,7.26,6.301,5.616,2.603,5.342,4.932,6.027,3.711,7.112,1.856,8.194,7.112,4.793,0.262,0.318,0.256,0.285,0.288,0.749,0.136,0.332,0.351,0.411,0.327,0.262,0.318,0.407,0.202,0.28,0.218,0.254,0.236,0.026,0.221,0.244,0.167,0.192,0.274,0.685,0.274,0.411,99.863,1.233,0.548,0.411,99.863,0.137,0.548,76.164,99.589,0.274,0.411,0.274,1.233,0.411,99.863,0.274,0.41,0.14,1.1,0.41,0.14,0.27,0.55,1.1,0.0,0.82,0.14,0.0,0.55,0.14,0.27,0.41,0.27,0.27,0.27,0.0,0.41,0.96,0.14,0.69,0.0,0.14,0.0,0.55,2.872,1.603,3.073,0.802,3.073,2.739,1.269,2.605,2.405,5.172,5.257,5.306,1
Negative_68,1.156,1.734,3.468,1.156,1.734,2.312,4.046,7.514,4.046,7.514,0.55,0.825,1.649,0.55,0.825,2.199,0.249,0.179,0.249,0.26,0.231,0.884,0.029,0.358,0.214,0.41,0.341,0.249,0.179,0.439,0.233,0.169,0.256,0.267,0.209,0.006,0.052,0.163,0.192,0.122,7.514,1.156,1.156,4.046,98.844,11.561,1.734,4.046,97.688,0.578,49.133,68.208,98.844,1.734,4.046,1.734,1.156,4.046,98.844,1.734,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,1.16,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,1.74,0.0,0.0,0.58,0.0,0.0,3.391,0.617,0.925,1.85,0.925,1.233,2.158,4.008,2.158,4.371,4.99,4.654,0
Negative_153,1.186,5.085,2.034,7.797,2.712,4.237,2.542,13.559,9.831,5.763,0.644,2.763,1.105,4.236,1.474,0.644,0.207,0.308,0.308,0.197,0.376,0.734,0.129,0.436,0.324,0.507,0.286,0.207,0.308,0.463,0.183,0.256,0.25,0.166,0.338,0.034,0.183,0.156,0.132,0.144,0.847,0.339,0.847,0.339,99.831,1.186,0.508,0.678,98.644,0.169,0.339,72.712,99.831,0.508,0.339,0.508,0.339,0.339,99.831,0.508,1.7,0.85,0.34,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.34,0.17,1.02,0.0,0.17,0.68,0.0,0.0,0.34,1.53,0.85,0.51,2.21,0.85,0.68,1.53,0.0,0.17,4.816,0.602,2.58,1.032,1.376,2.15,1.29,6.88,4.988,5.074,4.757,4.955,0
Negative_114,2.158,4.317,1.439,9.353,2.878,10.072,0.719,7.914,12.23,5.755,0.891,1.783,0.594,3.862,1.189,0.891,0.266,0.381,0.338,0.194,0.309,0.691,0.137,0.388,0.424,0.446,0.288,0.266,0.381,0.453,0.232,0.152,0.225,0.123,0.254,0.065,0.159,0.116,0.181,0.087,2.158,1.439,1.439,6.475,100.0,1.439,5.036,6.475,99.281,0.719,9.353,76.978,100.0,2.158,2.878,2.158,1.439,6.475,100.0,2.158,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.72,0.0,0.72,0.72,0.72,0.72,0.0,0.0,0.72,3.771,1.131,2.263,0.754,1.509,5.279,0.377,4.148,6.41,4.133,4.93,5.121,0
Negative_115,2.747,4.67,3.022,11.264,2.747,10.44,1.099,7.418,13.187,5.22,0.949,1.613,1.044,3.89,0.949,0.474,0.253,0.374,0.321,0.212,0.338,0.676,0.159,0.374,0.407,0.451,0.297,0.253,0.374,0.42,0.182,0.24,0.201,0.152,0.27,0.05,0.171,0.198,0.14,0.163,1.374,0.824,0.549,1.099,99.451,0.549,5.22,1.099,97.253,0.275,2.747,68.681,91.209,1.374,1.099,1.374,0.824,1.099,99.451,1.374,0.28,0.28,0.28,0.55,0.0,0.28,0.0,0.0,0.0,0.55,0.28,0.0,0.28,0.55,1.38,0.0,0.0,0.0,0.28,0.28,0.28,0.28,0.83,0.83,0.0,2.2,0.0,0.0,3.223,1.465,2.49,1.611,1.465,5.567,0.586,3.955,7.032,4.796,4.54,4.564,0
Positive_204,4.304,4.605,1.702,6.406,6.707,4.404,3.403,7.007,9.209,7.307,4.328,4.63,1.711,6.441,6.744,2.819,0.213,0.272,0.292,0.286,0.316,0.806,0.11,0.342,0.298,0.405,0.381,0.213,0.272,0.396,0.199,0.237,0.266,0.225,0.247,0.017,0.167,0.206,0.16,0.18,0.2,0.3,0.2,1.902,99.7,1.301,0.2,1.902,96.496,0.1,2.402,82.783,99.7,0.2,1.902,0.2,0.601,1.902,99.7,0.2,0.7,0.2,0.2,0.1,0.1,0.2,0.5,0.8,0.2,0.5,0.2,0.0,1.1,0.2,0.3,0.4,0.3,0.1,0.0,0.5,0.1,0.8,0.4,0.5,0.4,0.5,0.5,0.3,2.115,2.274,2.433,0.899,3.543,2.326,1.798,3.701,4.865,4.712,4.841,4.582,1
Positive_67,1.103,8.456,0.0,8.456,4.412,8.824,3.676,3.309,5.515,4.779,0.952,7.299,0.0,7.299,3.808,2.539,0.246,0.382,0.213,0.228,0.272,0.699,0.169,0.312,0.397,0.397,0.357,0.246,0.382,0.357,0.21,0.299,0.173,0.236,0.251,0.041,0.225,0.232,0.192,0.196,0.735,1.471,2.574,1.471,100.0,2.574,0.735,2.206,100.0,0.368,1.838,81.618,98.897,0.735,1.471,0.735,1.471,1.471,100.0,0.735,0.37,0.0,0.37,0.37,0.0,0.0,0.74,0.74,0.74,0.37,0.74,0.0,0.74,0.0,1.11,0.37,0.74,0.74,0.0,0.37,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,2.184,0.546,4.186,0.0,2.184,4.368,1.82,1.638,2.73,4.995,5.248,5.272,1
Negative_128,3.485,4.377,1.785,6.587,4.207,4.972,3.655,7.31,11.262,6.162,3.239,4.068,1.659,6.122,3.91,1.659,0.212,0.304,0.314,0.253,0.316,0.785,0.11,0.365,0.332,0.427,0.362,0.212,0.304,0.411,0.188,0.233,0.247,0.204,0.272,0.023,0.169,0.195,0.153,0.168,0.255,0.127,0.255,0.085,100.0,0.977,0.255,0.085,99.958,0.042,0.935,78.836,100.0,0.255,0.085,0.255,0.127,0.085,100.0,0.255,0.34,0.26,0.26,0.21,0.0,0.17,0.17,0.13,0.13,0.34,0.17,0.09,1.19,0.38,0.43,0.26,0.09,0.0,0.13,0.47,0.51,0.38,0.51,0.6,0.26,1.45,0.0,0.17,2.928,1.847,2.319,0.946,2.229,2.635,1.937,3.874,5.968,4.618,4.708,4.838,0
Positive_37,4.882,5.051,2.189,6.566,5.556,7.071,5.051,3.872,6.229,5.387,4.502,4.657,2.018,6.054,5.123,2.95,0.269,0.323,0.246,0.288,0.274,0.766,0.116,0.303,0.347,0.375,0.355,0.269,0.323,0.359,0.218,0.283,0.18,0.234,0.221,0.037,0.182,0.25,0.189,0.216,0.337,1.01,0.337,2.357,99.832,0.842,0.505,4.209,99.158,0.168,3.03,77.441,99.832,0.337,2.357,0.337,2.357,2.357,99.832,0.337,0.34,0.17,0.84,0.51,0.17,0.17,0.67,0.34,0.17,0.51,0.67,0.0,0.17,0.17,0.34,0.84,0.17,0.34,0.51,0.51,0.17,0.17,0.0,0.17,0.17,0.34,0.17,0.67,2.378,2.463,2.548,1.104,2.803,3.567,2.548,1.953,3.142,4.868,4.923,5.39,1
Positive_179,4.923,7.692,0.308,8.0,4.308,5.231,4.615,3.077,7.077,6.462,5.274,8.24,0.33,8.57,4.615,5.933,0.265,0.326,0.258,0.302,0.277,0.742,0.157,0.289,0.338,0.369,0.366,0.265,0.326,0.357,0.204,0.269,0.241,0.253,0.225,0.031,0.204,0.235,0.191,0.194,0.923,0.615,0.615,1.538,99.692,0.923,1.231,1.538,96.615,0.308,3.077,78.154,99.692,0.923,1.538,0.923,0.615,1.538,99.692,0.923,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31,0.62,0.0,0.0,0.31,0.93,0.31,0.31,0.31,0.62,0.0,0.31,0.31,0.31,0.0,0.0,0.31,0.0,0.31,0.31,0.31,2.423,2.423,3.786,0.152,2.12,2.575,2.271,1.514,3.483,4.944,5.308,5.306,1
Negative_46,4.651,2.326,0.581,7.558,6.977,4.07,0.581,5.233,10.465,9.302,5.61,2.806,0.701,9.117,8.416,2.806,0.227,0.262,0.326,0.302,0.279,0.802,0.099,0.337,0.297,0.366,0.407,0.227,0.262,0.395,0.211,0.222,0.234,0.211,0.216,0.018,0.181,0.205,0.175,0.187,2.907,1.744,1.744,1.163,97.674,1.744,2.907,1.163,90.116,0.581,4.07,69.767,97.674,2.907,1.163,2.907,1.744,1.163,97.674,2.907,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,1.17,0.0,0.58,0.58,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.58,1.75,2.969,2.375,1.188,0.297,3.563,2.078,0.297,2.672,5.344,5.078,4.941,4.726,0
Negative_47,0.992,5.289,6.446,5.785,1.488,6.777,2.645,10.579,5.95,4.793,0.465,2.481,3.023,2.713,0.698,0.62,0.245,0.345,0.253,0.233,0.309,0.719,0.111,0.385,0.359,0.502,0.253,0.245,0.345,0.412,0.187,0.222,0.189,0.215,0.248,0.026,0.146,0.172,0.121,0.164,0.331,0.496,0.331,0.496,100.0,0.826,0.661,2.645,99.835,0.165,0.496,83.802,98.512,0.331,0.496,0.331,0.496,0.496,100.0,0.331,1.16,0.83,0.0,0.33,0.99,0.33,0.17,0.17,0.0,0.0,0.0,0.33,1.16,0.5,0.33,0.0,0.17,0.17,0.0,1.16,0.66,1.66,1.16,1.16,0.0,0.99,0.0,0.33,5.116,0.495,2.641,3.218,0.743,3.383,1.321,5.282,2.971,4.366,4.815,5.082,0
Negative_158,0.0,0.0,1.266,1.266,3.797,1.266,5.063,39.241,2.532,1.266,0.0,0.0,0.852,0.852,2.556,2.556,0.177,0.101,0.494,0.203,0.557,0.937,0.013,0.646,0.101,0.658,0.165,0.177,0.101,0.684,0.179,0.064,0.321,0.077,0.244,0.0,0.026,0.026,0.077,0.026,3.797,5.063,5.063,2.532,98.734,6.329,3.797,2.532,73.418,1.266,26.582,26.582,26.582,3.797,2.532,3.797,5.063,2.532,98.734,3.797,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,6.41,11.54,0.0,0.0,0.0,0.0,0.0,2.207,0.0,0.0,0.736,2.207,0.736,2.942,22.806,1.472,4.437,4.144,3.644,0
Positive_189,4.203,4.362,2.696,5.948,4.837,4.203,4.52,3.807,6.899,7.692,2.389,2.479,1.532,3.381,2.749,1.623,0.237,0.289,0.229,0.274,0.269,0.796,0.103,0.32,0.314,0.391,0.372,0.237,0.289,0.374,0.204,0.245,0.225,0.233,0.226,0.025,0.147,0.217,0.177,0.183,0.159,0.555,0.238,0.397,99.524,0.555,0.159,0.397,98.81,0.079,2.141,81.205,98.969,0.159,0.397,0.159,0.555,0.397,99.524,0.159,0.32,0.24,0.24,0.32,0.4,0.16,0.16,0.4,0.24,0.32,0.24,0.08,0.48,0.16,0.32,0.4,0.16,0.32,0.08,0.24,0.32,0.48,0.48,0.16,0.32,0.24,0.16,0.16,3.091,2.214,2.297,1.42,2.548,2.214,2.381,2.005,3.634,4.685,4.685,4.809,1
Negative_84,3.206,4.409,1.804,6.814,2.004,7.214,0.601,6.413,4.008,6.613,2.466,3.392,1.388,5.242,1.542,1.388,0.273,0.375,0.242,0.206,0.23,0.717,0.112,0.299,0.407,0.361,0.367,0.273,0.375,0.349,0.245,0.321,0.189,0.227,0.253,0.054,0.163,0.273,0.207,0.241,1.603,0.601,0.601,0.401,99.8,0.601,1.202,0.401,98.998,0.2,1.804,74.148,99.8,1.202,0.401,1.202,0.601,0.401,99.8,1.202,0.4,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.8,0.6,0.2,1.0,0.0,0.2,0.0,0.2,0.6,4.745,1.549,2.13,0.872,0.968,3.485,0.29,3.098,1.936,5.576,5.22,5.167,0
Positive_151,3.604,4.054,0.45,7.207,3.153,2.252,1.802,6.757,8.108,5.405,3.526,3.967,0.44,7.052,3.085,2.204,0.234,0.333,0.257,0.198,0.302,0.766,0.113,0.351,0.356,0.396,0.369,0.234,0.333,0.396,0.249,0.317,0.199,0.163,0.312,0.032,0.176,0.208,0.186,0.176,1.351,0.901,1.351,0.901,99.55,2.252,0.901,3.604,98.649,0.45,7.658,81.081,95.495,1.351,0.901,1.351,0.901,0.901,99.55,1.351,0.45,1.36,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.9,0.0,0.0,0.45,0.0,0.0,0.0,0.0,4.753,1.729,1.945,0.216,1.512,1.08,0.864,3.241,3.889,5.454,5.269,5.087,1
Positive_154,4.006,5.609,2.244,7.692,3.365,6.25,3.526,5.288,2.885,7.853,3.442,4.819,1.928,6.608,2.891,3.029,0.276,0.337,0.234,0.276,0.252,0.744,0.133,0.282,0.369,0.361,0.364,0.276,0.337,0.349,0.249,0.276,0.207,0.25,0.238,0.039,0.199,0.254,0.213,0.205,0.801,0.321,0.481,0.321,99.84,0.481,0.641,1.442,99.84,0.16,0.321,73.718,99.679,0.641,0.321,0.641,0.321,0.321,99.84,0.641,0.64,0.16,0.16,0.16,0.32,0.0,0.48,0.16,0.16,0.0,0.32,0.16,0.32,0.48,0.48,0.16,0.16,0.16,0.48,0.32,0.0,0.32,0.16,0.32,0.16,0.48,0.32,0.48,3.014,1.983,2.776,1.111,1.666,3.094,1.745,2.617,1.428,4.871,5.071,5.252,1
