APAAC1,APAAC2,APAAC3,APAAC4,APAAC5,APAAC6,APAAC7,APAAC8,APAAC9,APAAC10,APAAC11,APAAC12,APAAC13,APAAC14,APAAC15,APAAC16,APAAC17,APAAC18,APAAC19,APAAC20,APAAC21,APAAC22,APAAC23,APAAC24,APAAC25,APAAC26,APAAC27,APAAC28,APAAC29,APAAC30,APAAC31,APAAC32,APAAC33,APAAC34,APAAC35,APAAC36,APAAC37,APAAC38,APAAC39,APAAC40,id,label
4.096,4.096,0.455,2.731,1.365,1.365,2.276,6.826,2.276,1.365,1.365,3.64,10.012,1.365,18.203,2.731,3.64,0.455,2.276,1.821,2.026,2.46,-0.687,-4.74,0.398,1.049,3.184,4.233,2.858,-0.76,-0.145,-3.546,9.841,5.499,4.124,5.391,0.434,0.326,-1.556,-2.75,Negative_844,0
5.053,3.032,4.154,2.807,1.909,5.726,2.246,5.951,1.46,5.502,7.972,6.624,2.246,3.144,3.93,5.502,4.492,0.898,3.256,4.94,-0.283,0.364,-0.081,1.051,1.132,0.889,1.536,2.668,-0.364,0.323,2.102,2.425,0.404,2.142,2.102,2.708,-0.202,1.617,-0.647,-0.728,Positive_517,1
3.12,3.12,1.17,1.95,0.78,3.77,2.47,3.64,1.04,1.82,6.371,0.78,1.04,2.21,3.381,5.591,2.861,0.78,2.34,3.51,2.354,3.389,4.942,4.01,-0.31,1.992,2.277,2.665,0.75,1.604,2.096,4.373,0.466,2.561,0.854,0.88,3.777,4.217,2.846,2.51,Negative_147,0
8.686,10.134,1.809,4.343,1.809,7.239,2.533,7.239,3.981,3.619,13.39,1.809,1.448,3.619,10.495,5.791,3.981,1.086,2.171,7.962,-5.003,-1.135,-0.413,2.114,4.126,2.218,-5.982,-3.816,-1.135,-0.206,0.103,-0.0,1.135,-0.567,-2.269,-0.928,-0.67,-0.98,7.994,2.269,Negative_681,0
6.955,5.757,3.837,4.798,3.598,5.757,1.919,10.794,5.277,7.676,13.912,7.435,2.399,5.517,5.037,10.073,6.236,3.598,4.557,7.195,-1.713,0.979,2.997,-2.018,-4.709,-2.875,-0.55,0.0,-0.489,-2.508,-0.979,-3.547,-0.917,-1.896,-4.159,-4.159,3.425,0.183,1.101,-0.489,Negative_413,0
8.037,5.555,4.019,6.029,2.01,8.274,4.136,7.328,2.719,6.383,11.347,8.392,2.837,3.782,7.446,9.22,6.383,2.837,4.255,8.628,0.538,1.017,-4.964,-2.751,-2.033,-2.811,1.017,1.615,-2.931,-4.486,-1.974,1.017,-1.495,-2.153,1.974,2.153,-1.136,0.538,-1.077,-1.675,Positive_691,1
5.497,4.453,1.392,2.853,1.252,3.131,3.062,4.871,1.113,3.41,6.541,3.966,0.974,2.505,2.992,6.888,3.966,0.905,1.322,3.757,0.195,1.978,2.075,1.394,3.891,2.789,1.946,1.654,0.292,0.357,3.534,3.21,4.377,2.335,-0.616,-0.195,1.978,1.524,0.973,1.459,Positive_719,1
10.153,9.949,1.828,2.64,1.828,7.107,4.061,7.512,3.249,2.031,13.401,2.031,1.421,4.264,8.325,6.294,5.482,1.828,2.233,7.512,2.166,0.361,-4.074,-3.249,2.733,1.908,7.581,3.868,-0.103,1.135,-0.413,1.444,-0.825,-1.805,0.413,0.464,-7.272,-4.435,-3.249,0.206,Positive_88,1
5.611,3.917,0.859,2.452,1.517,5.762,3.185,5.03,1.087,1.314,5.485,2.982,0.986,1.314,5.106,5.535,2.654,1.162,0.758,3.109,0.778,2.333,1.406,3.41,2.214,4.457,0.778,1.376,1.376,4.248,0.12,2.273,0.449,2.902,2.273,4.696,0.419,1.795,0.568,2.303,Negative_436,0
10.27,7.417,4.565,6.276,0.57,10.27,3.424,7.417,1.141,7.987,17.117,12.552,4.565,5.706,6.846,6.846,2.852,0.57,5.135,5.135,-8.36,1.013,-0.317,3.737,-0.697,5.066,-2.09,-1.203,0.0,-2.533,-7.473,-6.523,-2.66,-0.19,-8.55,-3.103,4.497,6.08,-0.823,-2.533,Positive_435,1
3.109,3.731,0.622,3.731,0.622,4.353,3.109,8.084,1.866,3.109,4.353,4.974,2.488,3.109,4.353,3.109,4.353,0.622,1.866,5.596,-0.638,-1.041,3.492,3.559,0.739,3.593,-1.075,-0.437,4.735,1.142,-1.847,1.981,2.921,4.802,4.668,1.377,-1.679,-1.31,2.317,5.541,Positive_375,1
6.744,4.161,0.861,1.435,1.578,1.578,1.291,3.444,1.291,1.722,7.031,0.574,1.435,2.009,3.731,5.022,2.439,1.578,1.005,4.304,6.628,4.072,3.46,1.65,3.78,3.247,3.274,2.662,2.156,0.985,2.795,2.342,1.624,1.65,0.985,0.665,0.878,0.24,3.008,0.665,Positive_57,1
7.181,5.027,2.333,5.386,1.974,7.36,4.309,8.257,2.513,6.283,9.155,6.642,2.333,2.692,5.745,5.924,6.104,1.436,1.436,6.822,-1.187,1.731,-5.094,-1.731,0.89,1.236,1.879,2.028,0.346,1.682,0.495,1.434,-0.791,-0.297,-1.879,-0.099,-1.385,-1.583,0.742,2.671,Positive_231,1
6.873,5.265,2.193,4.826,1.316,4.68,4.68,4.68,1.316,3.803,6.288,2.633,1.463,3.363,10.676,6.143,4.095,0.146,1.755,4.388,-0.363,0.886,1.732,2.579,-0.242,1.168,3.183,1.773,0.201,0.685,-0.967,0.161,1.974,0.282,1.128,2.216,0.443,1.652,-0.04,0.967,Negative_943,0
9.665,7.517,4.653,6.801,3.937,5.727,4.653,6.443,2.505,5.369,14.676,5.727,2.148,4.296,5.369,10.023,3.58,2.148,3.58,5.012,4.667,1.195,2.22,1.423,-0.854,-0.569,-5.009,-2.277,-2.789,-2.447,-2.106,-1.024,-0.569,1.195,2.96,5.578,-0.512,-1.537,-6.602,-6.773,Negative_150,0
3.565,2.852,1.426,4.04,2.615,3.09,2.615,4.279,3.09,3.09,7.131,4.04,2.377,4.753,3.09,4.991,3.328,0.475,1.901,3.565,5.405,4.576,3.714,2.155,0.166,1.857,0.332,0.166,-0.398,0.597,0.564,2.056,-0.066,0.365,2.752,2.454,1.989,0.166,2.951,1.89,Positive_975,1
10.65,5.563,3.02,4.451,1.113,6.2,4.609,9.06,1.589,5.246,10.173,6.2,1.908,8.107,5.563,5.722,5.881,0.476,3.02,8.742,-1.663,-1.824,-1.395,-2.521,-0.376,0.161,-1.717,-0.751,3.487,-0.697,-1.824,-1.18,2.951,3.058,2.146,-0.429,0.483,0.751,-3.594,-2.361,Positive_215,1
6.255,7.149,1.191,2.681,1.787,7.744,3.872,7.446,0.298,0.298,9.532,1.191,0.894,0.596,2.978,2.978,0.894,0.894,0.0,1.489,2.948,5.054,-3.339,-0.903,6.137,5.355,2.828,3.851,-1.083,2.347,1.564,2.046,3.008,3.099,1.053,2.768,-0.632,1.955,-0.451,2.226,Negative_355,0
0.338,2.067,0.755,0.855,0.179,1.57,0.576,0.636,0.477,0.378,0.338,2.146,0.179,0.398,0.557,2.345,0.398,0.04,0.219,0.537,3.147,3.866,4.9,4.51,3.709,4.376,4.945,4.211,3.836,4.263,5.012,4.488,3.574,4.091,4.945,4.705,3.874,4.038,4.196,4.331,Positive_1149,1
6.169,5.398,2.314,3.084,10.796,3.084,2.314,8.482,4.627,3.084,18.508,4.627,3.855,3.855,4.627,8.482,3.084,2.314,0.771,5.398,9.177,5.034,-1.783,-1.94,4.143,1.206,-1.468,-2.465,-4.51,-5.821,-0.996,-2.727,-3.356,-1.73,1.311,3.461,3.513,1.363,-5.034,-2.255,Negative_158,0
6.503,2.987,1.593,2.057,2.654,2.588,3.849,5.442,1.726,2.522,10.884,1.726,1.261,2.522,5.442,6.438,4.181,1.46,1.46,4.314,2.649,2.578,0.609,0.68,0.716,-0.823,2.435,0.859,2.005,0.931,3.079,1.54,2.47,0.931,1.325,0.895,1.933,0.68,2.005,0.895,Negative_466,0
11.879,3.81,3.25,4.93,2.465,7.621,4.594,10.982,2.577,6.5,11.543,7.733,1.905,4.146,4.818,6.836,5.716,0.896,1.569,9.414,-0.396,-0.113,-2.773,-2.603,0.792,-1.188,-1.302,-1.415,-0.679,-0.34,-0.736,-1.981,-0.962,-0.453,0.226,1.302,2.66,1.811,-2.037,-2.999,Positive_463,1
8.039,6.769,0.846,3.808,1.269,5.077,2.115,1.693,0.846,2.115,5.077,4.231,0.423,2.961,5.923,5.5,2.961,0.846,0.846,2.961,2.186,4.051,6.785,7.106,3.794,4.695,-1.64,1.865,-2.701,0.289,-1.19,0.129,0.482,0.354,-0.707,2.605,4.534,5.241,-2.186,-0.0,Negative_768,0
0.0,2.11,2.11,0.0,5.276,0.0,0.0,21.101,0.0,1.055,1.055,0.0,1.055,1.055,1.055,3.165,0.0,1.055,18.991,0.0,1.684,0.827,0.65,-0.709,1.359,3.959,1.182,5.318,1.211,5.318,-0.236,0.886,1.773,1.861,1.625,1.92,-0.207,4.697,2.6,5.199,Negative_568,0
4.071,2.621,2.621,2.231,1.952,4.127,2.732,3.625,1.227,4.294,5.465,2.621,0.502,4.238,2.732,5.576,3.346,1.004,1.561,3.569,3.276,2.585,1.743,0.481,2.525,2.254,2.645,2.134,1.353,0.812,1.924,1.743,1.894,1.653,2.314,1.653,1.954,2.795,2.525,1.623,Positive_300,1
6.422,4.976,3.76,3.413,2.256,5.901,3.645,9.487,2.314,3.818,9.487,3.934,2.372,3.008,7.29,8.099,4.281,1.909,2.141,5.207,-0.141,1.172,0.375,1.453,1.593,0.422,1.359,0.984,-0.047,0.656,1.312,-0.187,-0.797,-0.0,-0.984,-0.187,-0.984,0.422,-0.422,0.281,Positive_67,1
8.321,7.255,0.213,2.347,0.427,8.534,6.828,3.84,0.427,0.427,8.748,2.774,1.707,0.854,1.707,2.987,2.56,1.707,0.854,5.121,-8.387,-0.981,5.411,1.048,-1.082,3.652,5.208,11.228,-1.285,-1.759,-2.333,0.237,5.918,8.59,0.845,7.203,5.039,-1.251,-6.628,1.691,Positive_523,1
3.741,4.49,3.367,4.739,1.372,6.983,4.49,6.734,2.619,4.614,10.849,4.24,1.871,2.619,4.989,8.106,3.741,0.624,2.743,7.607,-1.584,0.589,-0.815,0.407,-0.0,2.082,0.453,3.214,1.449,1.494,-2.535,-0.815,0.679,0.77,-1.811,-1.268,1.992,0.77,1.856,2.535,Positive_1115,1
3.903,6.133,0.558,1.115,1.115,3.067,3.067,5.297,0.558,1.673,6.412,4.74,1.115,0.837,5.018,3.067,2.23,1.394,1.115,3.067,-0.111,1.553,-1.72,-1.581,-0.028,-0.083,1.248,1.72,3.578,4.189,1.859,2.94,7.24,6.546,3.994,2.552,2.885,2.746,4.466,0.527,Negative_87,0
5.869,3.27,1.006,2.348,2.096,2.096,2.18,4.276,1.006,2.851,4.779,1.509,0.755,3.438,2.432,5.45,2.264,1.509,1.845,3.522,3.025,2.916,4.305,4.387,3.488,2.398,3.569,3.079,1.935,2.534,3.542,1.989,4.06,2.834,-0.572,-1.035,1.471,0.627,0.027,0.926,Negative_1030,0
8.721,4.984,3.945,5.399,1.662,4.361,4.361,7.683,3.737,4.568,12.459,4.776,2.284,5.606,7.683,9.136,6.644,2.699,3.945,6.644,1.057,0.056,-3.84,-3.283,-0.612,-0.334,1.336,1.892,-0.167,0.278,-1.057,-2.727,-3.283,-2.003,1.948,0.835,2.449,-1.558,-0.612,-1.669,Positive_488,1
12.508,7.541,4.414,6.438,1.839,6.622,6.255,12.14,3.494,9.197,11.22,3.863,3.127,3.494,6.07,5.886,6.99,0.92,2.759,8.829,0.124,-1.792,-5.81,-4.265,1.112,-1.422,-0.309,-0.803,-5.315,-5.253,0.433,1.854,-0.803,1.174,-0.927,-2.781,-1.36,-1.731,2.905,1.36,Positive_595,1
6.619,3.625,2.364,2.836,1.576,6.934,2.994,4.728,1.576,5.358,8.51,4.728,1.261,2.994,3.467,4.255,2.836,0.473,2.364,5.043,0.485,2.199,-0.559,-0.745,2.274,2.311,-1.193,-0.149,-2.013,-1.379,3.504,3.392,1.267,3.056,4.808,3.429,3.056,3.168,-1.454,-0.0,Positive_272,1
3.431,0.839,1.677,0.839,0.839,2.135,0.763,2.669,0.61,3.431,5.719,2.44,1.677,2.974,2.593,3.203,3.66,1.22,1.373,3.279,4.651,1.679,4.038,1.815,4.083,3.289,3.085,0.998,4.56,3.085,4.061,1.974,2.178,0.295,3.97,2.291,3.289,1.543,2.858,0.885,Positive_1193,1
3.562,2.999,1.406,0.937,1.406,2.343,1.218,2.718,0.188,1.781,5.061,2.249,1.125,1.499,2.905,3.28,3.28,1.218,1.499,2.437,3.32,4.096,1.811,2.716,4.656,3.966,4.786,4.484,2.781,2.91,2.889,2.544,2.263,1.487,3.923,2.565,0.56,2.005,1.638,1.487,Positive_19,1
4.437,1.479,1.479,1.479,1.268,1.902,3.17,2.324,1.902,2.958,7.818,3.381,1.057,2.324,4.437,4.437,3.804,1.69,1.057,4.015,2.511,1.608,1.749,-0.931,4.006,1.157,2.257,1.664,3.695,2.059,3.949,1.241,3.47,2.736,2.398,1.946,2.426,2.031,2.228,1.382,Negative_611,0
3.895,3.895,0.866,5.627,1.298,6.492,1.731,3.463,0.866,2.164,15.149,0.866,4.328,2.164,3.463,5.627,2.597,0.866,0.866,3.03,-1.454,-0.589,-5.402,-4.259,8.691,7.583,3.843,2.735,0.381,-0.831,4.675,5.263,1.039,0.97,0.831,0.104,0.485,3.843,3.151,-0.312,Negative_141,0
9.922,9.059,2.157,5.177,1.294,5.177,2.588,4.745,1.726,2.588,9.922,0.0,0.431,2.157,6.471,4.314,3.882,1.726,0.863,6.903,-3.285,-1.703,-4.258,-3.366,1.865,3.041,9.002,4.217,0.568,2.393,2.028,2.19,4.217,4.745,-3.204,-1.5,-1.095,-1.825,2.028,2.839,Positive_10,1
3.408,1.573,3.146,3.67,1.048,4.981,2.621,4.981,2.098,4.194,6.816,6.292,2.098,2.884,6.03,9.438,6.03,1.573,2.621,3.146,1.927,4.444,-3.814,0.551,-3.814,-0.826,-3.303,-1.691,-1.022,-0.708,1.494,-0.039,4.168,7.865,-0.983,4.68,2.477,4.483,2.163,3.303,Negative_262,0
5.537,6.411,0.583,1.457,2.331,1.457,3.789,5.537,3.206,1.748,4.662,6.703,0.583,1.166,3.789,5.537,5.245,1.457,1.166,4.954,1.986,0.337,-5.857,-2.491,2.524,1.144,4.78,4.005,5.352,1.245,1.313,0.976,4.14,0.774,2.895,2.558,-1.447,2.087,4.207,2.154,Negative_494,0
7.272,5.194,4.155,4.155,1.299,9.09,4.415,8.051,2.597,7.012,8.83,8.571,2.337,3.896,5.194,6.233,4.675,1.299,4.935,7.792,-3.103,-1.819,0.321,0.375,-6.742,-0.375,0.482,0.535,0.054,2.836,-0.535,-0.856,-1.552,-2.943,5.832,4.708,3.638,6.688,-9.791,-4.762,Positive_423,1
11.402,3.508,3.428,5.661,1.435,5.502,3.907,8.771,1.754,4.625,7.017,7.096,3.349,4.704,4.704,6.06,5.024,0.877,3.269,6.139,-1.031,0.491,-3.045,-2.358,-1.768,1.13,-0.344,0.982,-0.295,-1.473,-0.737,-0.982,3.34,3.487,1.719,2.358,0.786,0.491,-0.196,-0.786,Positive_741,1
1.234,0.0,0.618,0.618,4.939,8.025,10.495,8.643,0.618,3.087,1.234,12.346,0.618,2.469,23.459,3.704,10.495,0.0,2.469,9.26,-4.486,-4.591,-3.443,-5.79,1.982,8.19,4.486,-1.408,1.356,9.233,-6.625,-6.573,-9.442,-5.321,20.814,26.187,-8.712,-4.851,-7.929,-7.407,Negative_904,0
6.551,2.287,2.34,3.171,0.624,3.432,1.716,5.355,1.3,4.263,6.187,3.536,1.56,2.859,2.911,4.523,3.224,0.832,1.871,4.471,1.733,2.331,3.056,1.638,2.016,2.457,3.529,2.899,3.056,1.292,1.134,-0.032,1.418,1.323,1.166,2.048,2.867,1.733,1.04,0.284,Positive_217,1
11.206,5.093,3.622,5.773,0.227,9.056,4.415,6.452,2.377,5.999,11.998,6.679,2.83,2.716,5.66,4.415,5.66,0.792,3.622,6.452,-2.048,-0.63,-2.626,-1.576,-0.473,2.101,-0.158,1.05,-0.368,-1.261,-3.204,-3.676,0.998,3.939,-0.105,2.153,-1.733,-1.155,1.103,2.626,Positive_297,1
4.995,4.226,1.768,3.151,1.46,4.38,3.227,5.225,1.921,1.768,7.915,3.151,1.306,2.305,7.454,6.378,2.767,1.46,1.768,3.381,1.05,1.26,1.155,2.8,2.94,3.745,-0.805,-0.14,2.59,1.785,1.225,2.695,-0.14,-0.805,0.595,1.575,1.05,2.625,1.96,2.835,Negative_942,0
5.554,7.689,5.554,6.407,1.281,5.98,3.844,4.272,2.136,2.99,11.961,1.708,2.136,2.136,2.563,7.262,3.844,0.427,1.281,4.272,3.832,5.623,-6.997,0.292,4.873,5.998,15.952,13.619,-0.125,1.166,-7.997,-4.123,2.915,4.04,8.288,2.791,-12.62,-7.747,-8.288,-4.79,Negative_140,0
3.842,4.192,0.524,2.445,0.524,4.366,1.223,6.288,1.397,0.349,8.384,1.746,0.699,0.699,4.89,4.716,1.572,1.397,0.349,1.746,1.951,2.157,1.104,3.569,1.078,3.646,1.386,3.671,2.644,4.929,1.566,2.644,2.439,5.058,2.054,3.363,2.234,3.389,-0.899,0.668,Negative_1115,0
15.293,5.735,3.824,5.735,7.646,11.47,3.824,3.824,1.911,7.646,11.47,13.381,7.646,5.735,9.558,9.558,9.558,0.0,1.911,7.646,-10.609,0.143,3.082,0.789,-1.29,-4.086,-5.806,-5.735,0.717,7.455,-6.165,1.219,6.738,5.018,-28.029,-23.441,9.534,3.011,-3.297,7.384,Negative_1162,0
4.579,3.434,3.815,6.869,0.763,6.487,3.434,6.487,4.197,4.96,8.776,7.632,2.29,4.197,8.013,11.447,4.96,1.527,2.672,7.25,-0.104,2.076,-0.675,1.868,-0.727,-0.208,-5.189,-1.868,-1.868,-0.571,-1.349,0.104,-0.623,-1.868,-0.675,4.048,-0.156,2.076,-0.623,2.543,Positive_1011,1
4.257,5.239,1.801,3.11,1.964,3.602,2.292,3.11,1.801,2.783,5.239,3.765,1.637,2.456,4.257,4.42,2.783,1.146,1.474,4.42,-2.308,0.769,3.847,2.893,2.801,2.278,-0.554,2.709,2.616,3.078,2.555,4.155,-0.554,2.739,2.308,3.109,-1.2,1.416,2.031,3.755,Negative_1074,0
6.705,1.676,3.688,1.676,0.335,2.012,1.341,4.694,2.347,3.353,5.029,2.682,2.682,0.671,2.347,10.729,11.734,0.335,1.341,4.358,2.371,0.488,2.057,1.569,2.371,1.22,2.127,0.558,3.87,1.151,4.568,1.953,1.709,0.174,0.279,1.43,1.883,0.662,0.732,-0.907,Negative_782,0
4.177,3.394,2.611,6.527,1.827,4.699,2.872,5.221,2.35,4.961,7.049,7.31,2.089,5.221,5.743,4.177,4.177,1.044,2.872,3.916,-0.123,-1.234,-3.495,-0.452,1.521,4.852,1.85,4.646,1.151,3.906,-4.605,-3.125,1.11,3.084,6.044,5.921,-1.727,-2.344,-0.411,1.192,Positive_101,1
2.643,1.948,1.113,1.808,1.252,2.921,1.948,3.061,1.391,2.226,5.842,1.948,0.556,4.034,1.113,3.756,2.086,0.695,1.808,4.59,4.744,2.945,2.057,1.426,3.786,3.248,4.838,2.22,2.547,1.893,3.178,1.636,2.758,1.636,4.791,3.809,2.29,0.351,1.262,1.846,Positive_157,1
6.842,1.458,4.15,5.72,0.0,5.047,3.252,5.944,0.673,5.047,5.944,8.748,1.57,2.019,2.468,4.038,4.935,0.56,3.028,4.598,0.114,2.395,0.494,2.586,1.673,2.205,0.57,4.943,2.548,3.498,-2.205,0.266,-2.471,-0.076,0.038,2.471,0.38,3.08,-0.0,1.445,Positive_888,1
11.429,5.434,3.56,5.434,2.998,4.684,2.248,8.806,3.373,3.934,10.492,3.747,1.311,3.373,5.434,5.434,5.808,1.124,1.499,7.87,2.45,1.96,-0.343,1.617,0.98,0.49,5.341,3.234,-1.225,1.127,-2.597,-5.047,1.225,2.94,-1.617,-3.675,-1.813,1.519,-1.862,-2.695,Negative_1229,0
11.35,3.522,3.914,1.957,2.544,2.74,5.088,2.935,1.957,2.544,5.479,3.522,2.935,2.349,6.85,3.914,5.871,0.196,1.566,4.697,-0.835,-1.519,2.126,1.291,3.341,1.974,0.835,1.67,3.569,1.025,1.936,1.329,2.392,1.215,1.974,1.595,4.518,2.43,-4.252,-2.544,Negative_618,0
13.419,10.736,5.368,0.0,5.368,10.736,5.368,2.684,2.684,5.368,10.736,5.368,2.684,8.052,10.736,21.472,2.684,5.368,5.368,5.368,4.257,10.398,-5.234,-1.465,10.398,2.791,-6.699,12.98,-2.024,-9.56,-15.701,-13.538,-16.678,-11.724,3.838,-7.467,-1.605,-7.537,7.606,7.397,Negative_299,0
5.124,5.59,1.553,3.261,1.165,5.512,3.416,7.376,0.854,2.018,5.512,3.882,1.863,1.863,6.988,8.075,3.649,1.165,0.931,3.649,0.073,3.599,-0.808,1.028,1.726,4.187,1.579,3.305,-1.689,0.404,0.441,3.048,2.24,3.305,0.331,3.122,-0.22,1.91,-1.616,0.588,Negative_536,0
4.295,1.933,0.859,3.436,0.215,4.081,0.645,1.933,0.43,2.148,4.295,3.222,0.859,1.074,2.148,4.295,3.007,0.215,1.718,2.363,5.353,7.101,3.756,4.619,0.324,2.245,1.943,2.633,1.101,2.417,1.554,1.468,1.209,2.461,1.813,3.842,2.202,4.554,1.446,4.792,Positive_615,1
7.945,8.938,1.49,5.213,1.737,4.966,2.98,9.931,1.986,2.98,10.924,2.731,1.241,5.462,8.441,6.952,2.98,1.241,1.737,9.186,-2.328,-0.198,-5.597,-3.962,0.347,2.724,4.804,2.328,-1.734,-2.179,0.248,1.238,-1.139,0.892,-0.446,-1.04,1.932,2.873,0.594,1.585,Negative_885,0
5.544,3.286,3.901,2.875,1.027,4.928,2.464,4.313,1.233,6.366,8.42,5.134,3.286,5.34,5.544,8.42,8.008,1.643,4.107,7.187,-0.093,0.093,1.767,2.279,-0.326,-2.977,5.209,3.302,-0.186,-0.651,3.488,1.628,0.465,-1.209,0.512,1.674,-0.093,-0.233,-3.581,-4.093,Positive_411,1
6.499,4.499,5.499,5.499,1.499,8.0,3.499,9.0,3.499,7.499,9.499,6.0,3.499,3.499,3.0,4.0,10.0,1.0,1.0,10.0,-7.401,-3.408,-3.568,-6.283,-2.396,2.023,0.426,-2.183,2.982,1.491,1.225,-0.053,-2.236,-0.958,4.26,5.911,0.426,0.745,0.319,2.183,Positive_777,1
4.889,4.555,2.445,3.666,0.555,5.111,2.889,4.889,1.222,2.778,5.445,3.778,1.111,1.445,5.555,6.666,3.555,0.555,1.889,3.445,-0.133,0.332,-0.066,1.063,-0.365,1.595,2.425,4.518,3.023,3.455,-0.233,1.462,0.299,3.621,-1.927,1.528,4.551,4.784,1.362,2.259,Positive_224,1
2.909,4.779,2.009,2.909,2.424,4.502,3.671,4.433,2.009,1.732,4.433,2.563,1.87,1.94,3.117,6.65,2.216,0.554,2.147,1.593,1.345,3.391,2.982,2.602,1.052,0.76,0.877,1.286,2.719,1.403,2.017,1.666,3.099,3.186,2.631,1.988,3.274,3.859,0.322,1.082,Negative_786,0
5.263,2.807,0.702,2.807,1.053,1.755,1.404,5.263,1.404,3.859,7.368,0.702,1.404,3.158,2.105,4.561,2.807,1.404,2.105,3.859,4.296,2.985,6.332,2.315,4.184,3.877,2.65,0.391,6.276,4.547,-2.455,-2.678,2.845,-0.195,3.347,0.893,1.785,-0.558,1.255,2.12,Negative_122,0
4.319,7.558,3.239,2.159,0.0,2.159,4.319,3.239,4.319,0.0,2.159,3.239,2.159,2.159,10.797,5.399,5.399,3.239,0.0,7.558,0.0,4.038,2.239,0.991,-7.416,-5.837,6.718,5.323,0.037,3.451,5.066,0.918,-3.451,-0.294,0.11,-2.019,4.736,2.203,8.37,1.395,Negative_1037,0
7.478,7.478,5.483,6.73,1.994,8.973,6.979,7.228,2.991,6.979,12.711,6.979,2.492,5.732,5.483,9.471,5.732,2.741,5.981,6.23,-2.203,-2.14,-5.16,-2.769,2.203,2.643,-2.203,-3.776,-2.077,1.888,3.587,2.014,-5.286,-4.342,-1.07,6.23,-6.986,-7.237,-0.063,0.881,Positive_923,1
8.304,6.92,5.075,6.459,2.768,6.69,4.844,8.074,3.691,7.151,11.303,6.92,3.46,6.92,5.998,7.382,3.922,1.153,2.768,5.536,0.288,0.98,-2.076,-0.692,-1.384,-0.519,2.191,2.48,-11.707,-5.017,-2.307,-1.788,-0.173,-1.384,0.461,0.173,-1.038,4.383,-0.865,2.653,Positive_203,1
18.832,10.14,5.795,5.795,2.897,10.14,4.345,13.038,2.897,10.14,21.73,5.795,4.345,10.14,10.14,13.038,10.14,1.448,0.0,10.14,-0.171,1.453,2.479,-3.333,-7.265,-4.53,-0.769,-4.957,-4.701,-1.624,2.051,-3.077,-3.59,-1.709,5.128,1.111,-15.214,-7.521,-15.299,-9.402,Negative_363,0
3.823,2.294,1.529,0.765,5.352,6.116,6.116,1.529,0.0,1.529,2.294,6.881,1.529,0.765,2.294,4.587,0.765,0.0,1.529,2.294,3.405,7.356,-3.613,0.884,-0.442,3.431,1.742,2.859,1.872,1.118,-1.248,-1.17,-1.014,2.365,5.017,4.003,2.573,7.252,4.835,6.785,Negative_646,0
6.846,6.535,3.112,9.335,1.245,6.846,4.045,5.912,1.245,7.157,10.579,9.958,2.801,2.178,2.178,8.091,5.601,0.311,5.912,5.601,2.004,1.002,-3.481,2.321,-1.477,3.481,4.325,8.07,-4.905,-1.635,-5.591,-0.264,-2.215,-1.477,-4.008,0.264,-0.633,2.268,-3.692,0.158,Positive_536,1
6.966,4.386,4.257,5.677,1.29,4.515,2.58,7.869,2.451,3.096,6.579,4.515,2.322,2.838,2.967,5.418,5.031,1.806,2.838,4.902,2.963,2.881,-0.288,-0.617,1.811,1.893,0.947,3.539,-0.988,1.44,2.675,1.276,-0.494,-0.453,1.111,2.84,-0.288,-1.317,-0.741,-0.494,Positive_619,1
0.0,2.092,0.697,0.0,4.883,0.0,0.0,26.505,0.697,0.0,1.395,0.0,0.697,4.883,0.697,7.672,0.0,0.0,12.555,0.0,5.744,-0.722,2.228,1.099,2.888,1.726,4.394,2.354,1.224,2.605,2.605,0.534,1.569,1.067,1.412,-0.377,0.879,3.61,2.825,-0.439,Negative_565,0
6.942,11.282,0.867,2.603,1.736,1.736,0.867,8.678,1.736,2.603,10.414,1.736,3.471,1.736,6.075,4.339,3.471,1.736,0.867,2.603,-3.624,-1.699,-0.906,1.359,5.776,3.284,3.058,2.454,1.246,1.472,-6.833,-2.492,9.626,6.531,-4.908,-0.755,5.512,6.531,-0.755,-0.378,Negative_789,0
7.007,7.831,2.473,4.121,2.061,3.709,4.121,4.946,1.648,4.121,7.831,1.648,0.824,2.885,9.068,8.655,4.946,0.824,1.236,8.655,-2.304,0.975,-8.285,-6.07,1.551,4.165,0.753,1.506,2.215,2.393,-3.367,-0.886,4.209,0.399,3.633,5.405,3.412,4.918,-3.234,0.0,Negative_825,0
8.401,2.546,4.328,3.055,1.018,3.564,9.165,6.365,2.291,4.073,6.619,5.601,4.328,2.291,9.674,10.693,8.147,1.018,5.346,4.837,-0.413,-0.465,-3.721,-2.067,0.052,2.532,-0.207,0.672,3.669,2.326,0.879,0.62,-0.207,0.879,-2.997,-1.499,0.413,0.568,-2.171,-2.222,Negative_805,0
8.411,8.953,1.357,3.798,2.442,6.511,6.784,7.055,2.442,1.628,13.566,2.442,2.171,2.984,7.597,6.784,3.527,2.442,1.085,7.326,-2.632,-2.135,0.993,0.149,1.589,3.525,-1.539,-0.894,1.49,3.178,-1.787,-0.099,4.071,-0.248,-3.327,1.192,1.44,2.036,-3.923,-2.383,Negative_587,0
