PAAC1,PAAC2,PAAC3,PAAC4,PAAC5,PAAC6,PAAC7,PAAC8,PAAC9,PAAC10,PAAC11,PAAC12,PAAC13,PAAC14,PAAC15,PAAC16,PAAC17,PAAC18,PAAC19,PAAC20,PAAC21,PAAC22,PAAC23,PAAC24,PAAC25,PAAC26,PAAC27,PAAC28,PAAC29,PAAC30,id,label
3.941,3.284,3.284,1.97,1.313,4.597,3.941,1.97,1.313,3.284,4.597,1.97,1.313,0.657,1.313,2.627,2.627,0.657,1.97,3.941,5.171,5.052,4.938,3.813,5.216,4.572,5.323,5.194,5.849,4.301,Negative_845,0
4.388,3.887,0.961,1.713,1.128,3.845,3.009,3.803,0.961,1.003,7.523,1.338,0.627,2.131,4.514,4.388,2.048,0.543,0.418,3.051,4.7,5.141,4.782,4.721,5.039,4.987,4.826,4.754,4.875,4.89,Negative_1215,0
5.945,7.267,1.321,0.0,0.661,0.661,1.982,3.303,1.321,0.0,7.267,0.661,1.321,3.303,5.285,1.321,1.982,0.0,1.321,2.643,4.716,5.206,4.961,4.751,5.541,5.408,5.372,5.137,5.815,5.532,Negative_1205,0
2.249,2.474,2.699,1.799,1.799,3.598,2.586,3.598,1.462,2.249,4.723,2.249,0.787,1.574,3.936,4.498,3.936,1.237,1.799,3.261,4.768,5.005,4.548,4.758,4.824,4.579,4.813,4.687,4.784,4.719,Negative_886,0
3.054,4.073,3.054,1.018,0.679,2.715,2.715,2.376,1.018,1.018,8.485,2.715,1.697,2.376,4.073,4.412,1.697,1.018,1.358,3.054,4.535,4.295,4.474,4.643,4.522,4.956,4.89,4.958,4.993,5.127,Negative_228,0
5.776,3.3,0.0,1.1,0.825,1.1,1.925,4.675,0.825,2.75,6.6,3.3,1.1,2.2,4.125,4.4,3.025,0.275,1.1,4.4,4.979,4.359,4.723,4.164,4.895,4.494,4.668,5.151,4.908,4.855,Negative_286,0
4.958,5.219,1.044,2.349,0.522,1.044,2.349,3.914,0.783,1.044,3.914,3.392,1.305,1.827,3.654,5.219,1.827,0.522,1.305,2.087,5.231,4.676,4.878,5.1,5.18,5.588,5.281,5.042,5.508,5.238,Negative_81,0
4.11,1.979,2.283,1.218,2.131,1.674,1.827,2.588,1.523,4.719,7.459,2.892,1.827,3.197,1.066,5.48,2.74,1.066,1.066,3.806,4.419,4.402,4.252,4.429,4.358,4.522,4.58,4.582,4.804,5.001,Positive_1098,1
4.311,3.622,1.724,2.07,2.587,4.139,3.104,4.484,2.587,2.07,4.484,2.415,0.862,1.724,2.587,3.794,2.242,0.345,0.517,2.415,5.182,4.995,4.547,4.966,4.706,4.529,4.513,4.591,5.12,4.771,Negative_909,0
3.386,3.087,1.792,2.689,1.693,2.987,1.593,3.784,1.593,3.187,5.078,2.29,1.593,1.493,1.991,3.187,2.19,0.996,1.892,3.784,4.848,4.966,4.968,4.905,4.782,5.026,5.114,5.172,4.835,5.099,Positive_362,1
4.393,2.51,5.648,0.0,1.255,2.51,1.883,2.51,1.883,2.51,8.159,3.766,0.628,1.883,1.883,4.393,3.766,0.0,1.255,5.021,3.874,4.65,4.522,4.714,4.131,5.301,4.748,3.879,4.282,4.041,Negative_515,0
2.971,1.629,2.779,3.642,0.048,3.594,2.588,3.019,0.767,2.779,3.834,4.936,1.198,1.725,1.342,4.553,3.546,0.815,2.348,2.971,4.83,5.119,4.636,4.873,5.188,4.965,4.764,4.784,5.024,4.733,Positive_565,1
3.301,2.342,2.878,2.492,1.693,2.925,2.172,4.11,1.166,3.527,4.044,2.464,0.686,1.1,3.63,4.138,3.79,0.696,1.542,4.298,4.696,4.563,4.627,4.897,4.857,4.491,4.717,4.584,4.783,4.788,Negative_497,0
5.035,2.324,1.356,2.13,1.356,3.098,2.905,4.648,0.968,1.743,4.067,1.743,1.549,4.648,1.936,4.454,2.711,1.356,1.162,3.486,4.741,4.409,4.517,4.699,4.98,4.472,4.675,5.207,4.583,5.044,Negative_921,0
3.914,3.044,0.435,4.784,0.87,3.914,3.044,2.609,0.435,2.174,4.349,3.044,1.304,3.044,3.914,3.479,3.914,0.0,0.435,2.609,4.721,5.255,4.454,5.203,5.532,4.462,5.137,5.167,4.185,4.57,Negative_377,0
4.097,3.898,1.771,2.104,0.863,3.477,1.971,3.61,1.306,2.436,4.938,2.237,1.483,2.945,3.255,3.654,2.613,0.531,1.395,3.211,4.882,4.991,4.504,4.682,4.781,4.698,4.998,4.902,4.892,4.874,Positive_966,1
2.736,3.306,2.508,3.192,0.684,3.078,2.964,3.078,1.482,3.648,5.016,1.824,1.254,1.938,2.394,3.876,3.192,0.456,1.938,2.85,4.491,5.375,4.768,4.753,4.946,4.969,4.958,4.884,4.707,4.74,Positive_855,1
5.72,3.601,1.271,2.542,0.424,2.118,1.271,4.661,1.907,1.483,4.661,0.848,1.483,2.542,4.025,3.178,2.542,1.271,1.695,3.39,4.916,5.412,4.8,4.296,4.825,5.043,4.617,5.061,4.974,5.425,Positive_45,1
8.364,4.89,0.644,0.515,1.415,0.644,1.029,5.276,0.901,1.029,8.493,0.129,0.901,1.544,3.603,5.147,1.673,1.287,0.515,3.732,4.462,4.669,4.539,4.782,4.594,4.912,4.943,4.945,4.873,5.553,Positive_13,1
2.498,3.045,3.045,1.874,1.64,2.889,2.264,3.513,1.171,1.483,4.841,1.796,1.483,2.733,3.826,5.309,2.654,1.015,2.42,2.733,4.67,4.73,4.435,4.625,5.064,4.92,4.813,4.873,4.845,4.792,Positive_36,1
3.991,3.796,1.071,2.92,0.195,2.92,1.46,2.823,1.655,1.265,8.079,1.85,1.363,2.239,2.726,2.92,1.947,0.973,1.655,2.823,5.249,4.94,4.93,5.008,5.225,5.337,5.14,5.237,5.04,5.222,Positive_1158,1
3.299,3.299,1.338,2.318,0.981,4.904,1.783,4.636,1.783,2.318,3.923,1.694,0.713,1.694,2.764,3.655,2.496,0.892,1.605,3.388,5.018,5.354,4.941,4.817,5.097,5.092,4.815,5.196,4.951,5.235,Positive_319,1
5.949,3.601,0.783,2.192,0.939,2.348,1.096,4.384,1.566,0.939,5.793,2.192,2.192,1.566,4.071,3.914,1.566,0.47,2.192,3.131,4.999,4.974,4.928,5.012,5.147,4.966,4.399,4.849,5.071,4.77,Negative_322,0
2.646,3.912,1.956,3.221,1.035,3.106,1.611,3.681,1.035,2.646,4.717,2.876,1.151,1.726,2.531,2.186,2.761,0.575,1.496,3.336,5.435,5.409,4.649,4.996,5.647,4.936,5.146,5.363,5.112,5.102,Positive_1067,1
2.663,2.881,2.314,3.187,1.004,2.925,2.096,2.576,1.659,3.537,5.108,3.275,1.135,2.27,2.62,5.283,2.925,0.437,1.528,2.794,4.715,4.773,4.692,4.895,4.958,4.694,4.655,4.817,4.859,4.723,Positive_378,1
5.958,3.575,0.596,2.383,0.298,1.787,0.596,3.277,0.298,2.383,4.767,1.787,0.298,1.192,3.277,4.469,3.277,1.49,2.086,5.661,4.978,5.621,4.609,4.745,5.361,5.21,5.035,4.711,5.193,5.082,Negative_650,0
4.905,4.905,0.409,1.226,0.0,0.818,2.453,4.087,1.635,1.635,9.401,2.453,1.226,1.226,3.679,5.314,1.226,0.818,0.409,1.635,5.037,4.815,5.567,5.01,4.785,5.01,5.228,5.094,4.382,5.614,Negative_679,0
5.489,3.774,1.201,2.144,0.601,3.259,1.973,4.288,0.858,3.516,4.117,1.715,1.029,1.458,2.401,3.345,2.058,0.343,0.772,4.888,5.201,5.341,4.916,5.176,5.312,5.093,4.884,5.181,4.76,4.906,Positive_113,1
2.945,1.473,2.618,1.309,0.491,1.636,1.8,3.272,1.309,3.436,5.4,3.6,1.964,3.6,1.8,3.272,2.454,2.618,3.109,3.272,4.563,4.689,4.539,4.992,4.855,4.755,4.951,5.154,4.835,5.287,Positive_657,1
2.358,2.72,3.083,2.176,2.358,3.99,1.814,2.539,1.451,2.539,5.986,2.72,0.725,1.995,2.902,4.716,2.902,0.907,1.814,2.72,4.587,4.723,4.744,4.849,4.715,4.736,4.836,4.828,4.833,4.733,Negative_151,0
3.49,2.443,2.792,2.094,1.396,1.919,2.618,2.443,1.221,1.745,6.631,4.014,0.873,1.571,3.316,6.456,2.443,0.698,1.745,3.664,4.08,5.068,4.704,4.642,4.546,4.787,5.127,4.428,4.35,4.698,Negative_177,0
2.447,2.735,1.727,2.735,1.295,4.247,2.231,2.879,1.727,2.447,5.182,4.319,1.511,2.735,1.943,2.807,1.943,0.504,1.655,2.447,5.138,5.294,5.096,5.058,5.049,4.848,5.234,4.93,4.932,4.902,Positive_99,1
1.236,4.944,2.884,0.412,2.06,0.412,5.356,2.06,4.944,1.236,2.06,5.768,1.648,0.412,4.532,10.3,5.356,0.412,0.412,0.412,4.6,4.406,4.301,4.003,4.54,4.148,4.028,4.676,4.418,4.025,Negative_913,0
3.3,2.621,2.766,3.348,0.631,3.057,2.475,3.445,1.99,2.621,3.688,1.553,1.068,2.524,2.426,2.621,2.863,1.213,2.378,3.397,5.268,4.951,5.088,4.921,5.078,4.936,5.013,5.003,4.833,4.928,Positive_141,1
4.559,3.039,2.026,1.52,0.507,3.039,4.052,3.039,1.52,0.0,5.572,4.559,1.52,2.026,5.572,6.078,3.039,0.0,1.52,1.52,5.077,4.653,3.977,5.077,3.66,5.036,4.694,4.313,4.658,4.152,Negative_716,0
2.154,2.359,1.847,2.769,0.513,2.975,1.641,2.769,0.615,2.975,6.565,4.103,1.334,3.077,3.488,3.283,3.283,0.513,1.744,3.488,4.923,4.977,4.673,4.848,4.817,4.936,4.74,4.655,5.031,4.91,Positive_1074,1
3.688,2.459,3.278,2.459,2.459,6.146,3.278,2.459,1.639,0.82,7.786,3.688,1.229,0.41,2.459,4.507,2.049,0.41,0.41,2.049,3.739,4.823,4.92,4.99,5.032,4.834,4.359,4.686,4.265,4.673,Negative_323,0
2.668,2.362,3.057,3.14,0.639,2.501,1.946,3.668,1.195,2.529,4.502,1.778,1.028,2.584,3.279,3.724,3.668,1.278,2.501,3.557,4.879,4.786,5.055,4.797,4.836,4.934,4.756,4.807,4.714,4.83,Positive_1010,1
3.693,1.846,1.989,1.705,1.136,3.125,1.562,2.415,1.421,4.687,6.533,2.841,1.136,2.415,2.415,3.977,3.267,0.852,1.989,5.113,4.695,4.178,4.557,4.437,4.705,4.389,4.741,4.724,4.567,4.892,Positive_724,1
2.604,2.203,4.506,2.704,0.601,3.805,0.701,3.104,0.901,4.807,4.606,4.706,0.701,2.103,1.502,2.403,2.103,0.1,1.903,4.006,4.661,5.152,4.867,5.002,4.932,4.844,5.032,5.014,5.33,5.097,Positive_1181,1
4.092,2.976,1.674,1.953,0.837,3.906,2.139,3.999,0.837,1.488,4.557,2.883,1.023,1.953,2.976,3.441,3.348,0.837,2.139,2.79,5.054,5.221,4.805,4.887,5.054,5.0,5.137,4.823,5.167,5.005,Positive_1053,1
3.545,2.835,2.363,1.182,0.0,3.308,1.89,5.671,0.945,3.072,2.127,5.198,1.182,1.89,2.363,2.127,2.599,0.0,0.473,6.38,5.028,5.701,4.895,5.165,4.716,4.949,5.094,5.328,5.276,4.701,Positive_449,1
5.476,2.615,2.043,1.716,1.226,2.86,1.716,4.822,0.164,2.697,5.802,1.716,1.144,2.86,1.962,4.331,3.187,0.899,2.043,3.677,4.316,4.557,4.634,4.628,4.753,4.779,4.748,4.748,4.981,4.901,Negative_660,0
2.443,1.9,1.493,4.072,1.086,3.665,1.9,4.072,0.679,3.257,5.429,3.665,1.357,1.222,1.629,2.714,2.308,0.679,2.579,3.529,5.159,5.139,4.965,4.985,5.164,5.147,4.578,4.896,5.137,5.154,Positive_483,1
3.916,2.35,1.566,0.783,5.483,6.266,6.266,1.566,0.0,1.566,2.35,7.049,1.566,0.783,2.35,4.7,0.783,0.0,1.566,2.35,4.256,5.161,5.148,4.65,4.658,5.177,4.951,4.423,4.218,4.096,Negative_646,0
2.33,3.028,2.097,2.446,1.281,3.028,2.33,2.446,2.446,2.213,5.707,2.563,0.466,2.097,2.097,1.98,3.377,1.397,2.679,3.028,5.158,5.332,5.183,5.166,4.881,4.805,4.943,5.229,5.215,5.053,Positive_650,1
2.662,2.13,3.727,2.662,2.13,1.065,1.597,1.065,0.0,1.597,4.791,2.662,5.856,2.13,6.388,7.453,2.13,1.597,2.13,2.662,4.325,4.164,3.626,4.035,4.734,4.339,3.829,4.853,4.808,4.859,Negative_198,0
2.246,3.369,2.042,3.165,1.735,2.858,1.838,3.573,6.737,1.327,3.471,2.246,0.306,2.654,6.635,3.675,1.735,0.204,1.123,2.654,4.671,4.483,4.247,5.0,4.357,4.845,4.805,4.579,4.727,4.695,Negative_501,0
3.644,2.358,0.429,3.001,1.929,4.501,3.43,2.787,1.072,0.214,5.144,3.215,1.929,1.929,2.787,4.073,1.715,1.715,1.072,3.215,4.684,5.226,4.604,4.777,5.068,5.572,4.644,4.732,5.459,5.078,Negative_532,0
8.55,2.653,2.948,1.474,1.917,2.064,3.833,2.211,1.474,1.917,4.127,2.653,2.211,1.769,5.16,2.948,4.422,0.148,1.179,3.538,4.487,4.224,4.147,4.278,4.17,4.233,4.21,4.264,3.981,4.81,Negative_618,0
4.578,3.789,1.421,1.815,1.105,2.999,2.605,3.315,1.184,2.368,5.525,2.526,1.342,1.973,2.762,4.026,2.368,0.395,0.553,3.552,5.206,5.075,4.927,4.751,4.787,4.952,5.053,4.741,5.369,4.94,Negative_637,0
2.182,2.488,2.575,2.837,1.397,4.146,1.79,2.488,1.484,2.881,4.888,4.539,1.484,1.921,2.27,3.186,2.357,0.655,1.964,2.837,4.893,5.16,5.075,4.861,5.067,4.961,4.735,5.102,4.944,4.833,Positive_868,1
1.807,1.488,2.551,3.932,0.85,4.889,1.381,2.657,1.169,3.188,5.739,2.232,1.381,2.444,3.72,5.952,3.401,0.744,1.701,3.507,4.658,4.354,4.491,4.529,4.598,4.488,4.458,4.532,4.614,4.543,Positive_255,1
2.889,2.04,1.827,2.889,0.892,3.951,1.869,3.016,1.062,2.634,4.759,4.716,1.699,2.21,2.549,2.677,2.464,0.892,1.784,3.144,5.074,5.072,5.067,4.882,4.959,4.994,4.999,5.042,4.897,5.049,Positive_415,1
2.595,1.557,1.972,2.387,1.661,4.67,2.18,3.529,1.557,2.802,6.123,3.01,1.246,2.802,2.595,3.321,3.529,0.311,2.18,3.113,4.774,4.782,4.479,4.402,4.843,4.827,4.615,4.604,4.742,4.793,Positive_367,1
2.832,2.741,1.919,2.467,0.822,3.746,2.01,4.386,1.097,2.284,4.568,3.015,1.188,1.827,2.284,2.741,3.289,0.914,2.376,2.558,5.161,5.321,4.867,5.039,5.098,5.147,5.156,4.717,5.242,5.191,Positive_447,1
4.662,0.993,2.827,3.897,0.0,3.439,2.216,4.05,0.459,3.439,4.05,5.96,1.07,1.376,1.681,2.751,3.363,0.382,2.063,3.133,4.837,4.767,4.661,4.666,4.684,5.034,5.028,4.901,4.798,4.813,Positive_888,1
3.937,2.574,1.068,2.045,1.17,4.294,4.619,4.813,1.251,1.078,5.952,2.259,1.007,1.231,8.211,5.281,2.29,0.346,0.702,2.208,4.346,4.355,4.346,4.434,4.482,4.377,4.383,4.313,4.237,4.389,Negative_632,0
3.91,4.766,0.733,2.566,1.589,5.254,2.322,2.444,1.222,1.344,4.277,1.589,0.733,1.833,2.933,4.399,2.566,0.733,0.611,3.055,4.993,5.325,5.0,5.201,5.247,4.934,5.535,5.015,5.01,4.861,Negative_553,0
0.821,5.748,0.821,3.285,3.285,3.285,3.285,1.642,0.821,4.106,0.821,4.927,2.463,0.821,3.285,0.821,2.463,0.0,2.463,2.463,5.325,4.703,5.813,4.97,5.782,4.882,6.018,5.244,5.341,4.294,Negative_833,0
3.716,2.747,1.616,2.908,0.646,2.423,2.262,4.039,2.262,2.908,4.201,2.585,1.293,2.585,2.747,4.847,2.423,0.646,2.1,2.262,5.022,5.019,4.704,4.727,5.147,5.121,4.619,4.714,4.968,4.745,Positive_789,1
3.875,1.733,2.039,2.651,1.122,3.263,1.835,4.894,0.816,3.569,3.773,3.875,0.917,2.243,2.447,2.957,2.855,0.714,1.632,3.875,4.879,5.3,4.751,4.695,4.93,4.822,4.845,5.083,4.618,4.993,Positive_312,1
2.962,2.607,1.422,2.014,1.066,2.725,3.436,3.081,1.777,2.014,6.398,3.199,0.948,1.185,3.555,4.503,2.133,0.83,0.592,5.332,4.533,5.012,4.73,4.955,4.945,4.8,4.722,5.036,4.821,4.665,Negative_387,0
2.047,2.729,0.682,1.364,0.682,3.753,2.047,4.093,2.047,1.364,1.706,2.388,0.682,2.388,7.163,5.117,4.093,1.023,1.023,5.799,4.614,4.872,4.823,4.721,4.864,5.603,4.415,4.684,4.849,4.363,Negative_1315,0
3.502,3.132,1.675,2.697,1.022,4.133,2.219,2.458,1.327,2.676,4.895,2.893,1.218,2.197,2.371,3.437,2.088,0.718,1.806,3.263,4.913,5.291,5.035,4.871,5.139,5.095,5.02,4.913,5.07,4.926,Positive_822,1
1.925,4.171,1.604,2.567,0.321,3.85,1.604,2.887,0.963,2.567,2.887,3.85,1.925,1.925,3.85,3.208,4.171,0.321,1.604,2.887,5.225,5.093,4.865,4.83,5.017,5.473,4.771,4.894,5.093,5.652,Negative_857,0
4.411,3.054,0.0,1.357,1.018,1.696,3.393,7.125,1.018,0.678,12.892,0.339,1.357,1.357,5.768,3.393,3.393,1.357,0.0,2.375,4.66,4.26,4.957,3.905,4.145,4.562,4.165,4.61,4.047,4.708,Negative_287,0
3.271,2.15,1.869,2.43,1.215,3.739,2.15,4.113,1.589,1.869,6.45,1.963,0.374,2.337,4.019,6.169,3.365,0.841,1.122,2.991,4.509,4.444,4.69,4.738,4.428,4.714,4.333,4.636,4.784,4.698,Negative_510,0
3.142,1.134,2.007,2.879,1.483,4.189,2.269,3.142,1.658,2.095,4.887,3.752,1.047,1.92,4.887,4.276,3.665,1.222,1.832,2.793,4.532,4.369,4.459,4.676,4.643,4.869,4.614,4.486,4.538,4.538,Positive_65,1
4.135,3.308,1.287,2.665,0.551,3.676,1.47,5.054,1.47,2.205,4.871,2.113,1.287,2.297,1.654,3.768,2.022,0.551,1.838,3.492,5.021,5.068,4.937,4.934,4.942,5.213,4.939,4.924,5.21,5.096,Positive_725,1
4.268,2.988,1.281,2.988,1.067,4.909,2.988,4.695,0.427,1.281,4.482,2.134,0.854,0.854,3.628,5.976,2.134,0.854,2.134,1.921,4.364,4.828,4.439,5.103,4.956,4.963,4.803,4.642,4.919,5.119,Negative_708,0
4.633,2.527,2.106,2.422,1.053,3.159,1.79,4.317,1.685,2.317,5.37,3.159,1.053,1.79,2.317,3.159,2.632,0.211,2.001,3.159,4.933,5.17,4.867,4.788,4.821,4.931,4.931,4.984,4.669,5.045,Positive_237,1
3.126,2.01,1.34,3.35,0.223,2.68,0.447,5.583,0.67,2.457,3.35,5.807,1.117,3.573,1.787,2.01,2.68,0.447,0.893,4.69,5.169,5.391,4.783,5.024,4.846,5.268,5.282,5.384,5.442,5.171,Positive_694,1
4.446,6.51,1.112,1.588,0.953,2.064,0.794,7.463,0.635,1.112,2.858,2.223,0.635,1.27,3.811,2.858,1.906,0.317,1.112,2.064,5.552,5.072,5.845,5.021,5.591,4.955,6.188,5.211,5.739,5.095,Positive_502,1
5.338,6.227,0.89,0.0,0.89,0.0,0.89,2.669,0.89,0.89,8.007,0.0,0.89,0.0,8.007,8.007,5.338,0.89,0.0,2.669,4.677,4.955,4.577,4.564,5.239,4.084,5.057,5.249,4.22,4.887,Negative_67,0
5.424,3.215,1.105,1.406,1.105,2.21,3.415,5.324,1.005,1.206,7.735,0.703,0.502,1.908,2.612,5.424,1.607,1.206,1.005,3.516,4.779,4.882,4.861,4.711,4.82,5.021,4.913,4.879,4.97,4.533,Negative_1290,0
4.476,3.166,1.201,1.529,2.511,2.73,3.166,4.258,1.092,1.529,5.896,1.856,1.201,1.529,3.931,3.276,2.839,1.092,1.419,2.62,4.542,5.209,5.093,5.163,4.79,4.711,4.626,4.875,4.796,4.878,Negative_335,0
2.572,2.096,2.096,3.144,0.81,4.478,1.191,2.763,1.191,3.334,4.954,3.287,1.239,1.524,2.429,4.43,3.239,0.619,2.239,4.24,4.918,4.684,4.84,4.783,4.866,4.785,4.728,4.78,5.001,4.744,Positive_452,1
4.433,3.911,1.304,3.65,0.261,4.433,2.086,5.736,1.304,1.043,4.172,1.304,0.782,1.043,7.301,2.347,1.825,1.304,0.522,1.825,4.436,4.839,5.046,5.165,4.512,5.268,5.145,4.803,5.021,5.18,Negative_1216,0
2.676,1.852,2.058,1.852,1.029,4.941,1.235,3.088,0.412,2.47,5.558,4.735,1.441,2.676,3.294,3.499,1.852,1.029,1.852,2.058,4.986,5.184,5.09,4.973,5.147,5.219,4.909,5.073,4.728,5.082,Positive_1137,1
3.305,1.653,1.487,3.47,1.818,3.47,2.479,4.958,1.322,4.131,4.297,3.305,1.157,1.487,3.47,3.966,2.148,0.496,0.661,3.801,4.545,4.757,4.706,4.918,4.627,4.876,4.817,4.709,4.495,4.669,Negative_711,0
2.539,3.385,0.846,3.102,2.256,4.513,1.974,2.256,1.692,1.41,4.231,4.513,0.564,2.256,3.949,1.692,2.256,1.128,1.41,2.539,5.385,5.47,4.747,4.956,4.723,5.169,5.193,4.762,5.996,5.087,Negative_718,0
3.016,4.308,2.154,2.37,1.293,3.878,0.861,3.447,1.939,1.939,4.955,1.939,0.646,2.37,3.231,5.816,1.939,0.431,0.646,1.939,4.681,4.759,4.929,5.444,5.007,5.393,5.287,5.383,5.054,4.946,Positive_249,1
2.852,1.801,2.852,2.552,1.651,3.903,2.252,4.804,1.801,2.402,5.854,3.752,0.751,1.351,2.252,5.103,3.152,0.901,0.45,3.302,4.691,4.517,4.361,4.925,4.729,4.904,4.826,4.286,4.678,4.347,Negative_1022,0
3.67,2.259,1.788,2.164,1.694,2.541,1.882,3.576,1.694,3.67,4.799,2.164,1.224,2.917,1.788,3.764,2.729,1.694,1.882,3.858,4.948,4.547,5.033,4.831,4.891,5.072,4.544,4.852,4.774,4.751,Positive_1110,1
4.319,5.039,0.0,2.519,2.519,3.239,1.799,5.398,1.44,0.72,6.118,0.72,1.08,1.08,3.959,3.599,2.879,1.44,0.0,0.36,5.261,5.056,4.999,4.757,4.724,5.814,5.042,4.847,5.881,5.394,Negative_1297,0
5.019,1.65,1.994,1.581,1.581,2.132,1.787,4.194,0.481,3.919,5.088,2.2,1.581,3.438,3.85,3.85,3.231,1.375,1.994,3.85,4.595,4.367,4.238,4.474,4.63,4.521,4.471,4.641,4.66,4.608,Negative_863,0
3.644,3.364,2.523,1.682,0.28,4.205,1.402,6.167,1.402,1.682,1.962,3.644,1.121,1.962,7.849,5.887,2.523,0.0,0.28,1.682,4.538,4.812,4.49,4.77,5.017,4.847,4.461,4.698,4.41,4.693,Negative_498,0
5.033,2.059,2.631,2.745,0.686,3.432,1.029,5.033,1.601,3.775,3.088,2.745,1.373,1.716,2.287,1.83,3.66,0.343,1.83,4.575,4.756,4.975,5.026,4.815,4.488,5.003,4.766,4.965,4.682,5.05,Positive_222,1
5.369,6.77,0.467,1.167,0.934,2.568,2.568,3.735,1.167,1.167,5.369,2.335,1.634,0.934,4.902,3.268,1.867,0.234,0.234,1.867,4.984,5.494,4.846,5.178,5.351,5.178,5.509,5.035,4.88,4.989,Negative_617,0
2.968,3.542,2.968,2.968,1.628,2.776,2.106,3.255,1.436,1.723,4.691,0.957,0.957,2.968,3.734,3.734,3.159,0.862,1.819,3.159,4.689,5.043,4.761,4.928,4.907,4.905,4.627,4.905,4.83,4.997,Negative_1135,0
5.388,3.003,1.855,2.561,0.795,2.827,1.855,5.034,0.972,3.357,4.063,2.473,1.06,2.031,2.385,2.561,1.766,0.353,1.943,3.445,4.935,5.351,5.117,5.105,4.903,4.831,5.234,4.804,5.149,4.843,Positive_125,1
7.605,1.162,2.957,2.113,0.528,1.267,4.12,4.753,1.162,0.74,2.535,2.746,0.845,4.542,4.542,8.661,4.753,0.211,0.74,3.38,4.06,4.146,3.823,4.173,4.342,4.042,4.134,3.998,3.885,4.036,Negative_717,0
3.783,3.362,1.681,1.681,2.942,2.521,2.521,4.203,1.261,2.521,4.203,1.261,0.841,3.362,6.724,5.463,2.521,0.841,0.841,0.841,5.159,5.212,4.174,4.713,4.902,4.625,4.315,4.326,5.079,4.121,Negative_192,0
2.594,2.327,2.022,2.631,1.259,3.928,1.945,3.242,0.991,3.051,4.729,3.204,0.991,1.564,2.708,4.309,3.471,0.725,1.831,4.195,4.641,4.815,4.781,4.877,4.799,4.799,4.978,4.923,4.874,4.797,Positive_247,1
1.608,2.145,4.289,1.608,3.753,2.681,2.145,2.145,1.072,3.217,4.826,4.289,2.681,0.536,2.681,6.97,2.681,0.536,2.681,2.145,4.49,4.361,4.558,4.246,4.29,4.607,4.733,4.583,4.717,4.728,Negative_339,0
4.552,3.39,0.581,2.227,1.259,4.842,3.099,3.68,0.387,0.678,9.975,2.421,1.356,0.581,3.97,3.583,2.324,0.678,0.387,1.937,4.921,5.147,4.581,4.511,5.077,4.833,4.461,4.744,5.04,4.778,Negative_1283,0
4.59,2.527,1.753,3.868,0.67,3.352,2.166,4.023,0.877,2.527,4.745,3.404,1.238,1.908,1.805,2.527,2.682,0.412,1.341,3.507,4.975,5.394,4.802,4.817,5.217,5.112,4.807,4.95,5.002,5.002,Positive_221,1
2.281,3.042,3.802,0.76,4.563,5.323,2.281,3.802,0.76,1.521,3.042,3.042,0.76,1.521,0.76,4.563,2.281,1.521,0.76,3.042,5.259,4.777,5.126,5.68,4.305,4.765,5.296,4.953,5.18,5.227,Negative_242,0
5.028,3.62,0.402,2.715,2.011,3.52,2.213,3.117,1.207,0.905,6.738,1.508,0.603,2.213,3.822,4.626,1.911,1.006,0.704,2.213,4.878,5.344,4.855,4.785,5.026,4.75,4.93,5.344,5.013,4.995,Negative_93,0
4.249,2.584,1.752,2.322,1.664,2.804,1.708,4.03,0.964,3.46,4.381,2.804,1.489,1.884,2.935,5.344,2.891,0.657,1.84,3.329,4.611,4.776,4.677,4.757,4.72,4.791,4.587,4.643,4.805,4.542,Positive_544,1
2.626,0.716,3.341,1.671,0.477,3.103,2.386,3.341,0.477,4.057,5.728,4.296,0.955,0.716,3.819,8.592,10.024,0.239,0.477,5.251,3.763,3.71,3.713,3.657,3.435,4.074,3.915,3.797,3.775,3.868,Negative_1305,0
3.591,2.37,2.298,2.011,1.221,2.945,5.53,3.017,1.149,1.939,5.889,3.375,1.365,1.221,3.95,6.823,2.801,0.287,1.436,2.729,4.266,4.462,4.263,4.504,4.353,4.44,4.375,4.35,4.398,4.641,Negative_398,0
2.416,1.749,2.499,3.415,1.582,3.415,2.999,3.832,2.582,2.749,3.332,4.248,0.666,2.082,3.249,4.165,4.332,0.583,1.332,2.416,4.742,4.49,4.715,4.557,5.099,4.581,4.841,4.388,4.584,4.361,Negative_563,0
3.689,2.635,2.24,4.019,0.395,3.426,2.042,3.228,1.515,3.162,3.689,2.767,0.988,1.911,2.833,3.096,3.689,0.33,1.911,4.084,4.711,4.633,4.636,4.734,4.92,4.881,5.09,4.878,4.992,4.876,Positive_781,1
4.085,1.879,1.389,1.389,1.225,2.614,1.062,4.412,0.735,5.474,5.964,2.288,2.206,3.023,2.206,3.513,3.595,1.144,2.042,4.004,4.359,4.763,4.652,4.378,4.419,4.484,4.712,4.649,4.682,4.655,Positive_928,1
3.792,1.896,0.632,1.896,1.896,4.425,1.896,5.056,1.264,5.056,5.688,2.528,1.896,0.632,3.16,3.792,3.16,0.632,1.264,5.056,4.096,3.863,3.899,4.986,4.344,4.747,4.719,4.541,4.717,4.466,Negative_892,0
